barcode,length,width,height
6001540780111,10.5,2.0,10.5
6001540780180,10.5,2.0,10.5
6001540780203,6.5,6.5,9.5
6001540780210,6.5,6.5,9.5
6001540780227,6.5,6.5,9.5
6001540780234,6.5,6.5,10.5
6001540780241,4.0,4.0,11.0
6001540780258,6.5,6.5,9.5
6001540780289,15.0,10.5,2.0
6001540780302,4.2,2.0,12.7
6001540780388,10.5,2.0,10.5
6001540780395,10.5,2.0,10.5
6001540780401,10.5,2.0,10.5
6001540780449,16.5,9.6,1.2
6001540780456,16.5,9.6,1.5
6001540780463,4.5,4.5,34.0
6001540780470,6.6,6.5,9.6
6001540780487,15.5,10.5,2.5
6001540780494,20.5,10.5,3.5
6001540802103,10.5,2.0,10.5
6001540841348,10.5,2.0,10.5
6001540841379,10.5,2.0,10.5
6001540851385,10.5,2.0,10.5
6001540861421,10.5,2.0,10.5
6001540870041,10.5,2.0,10.5
6001540920616,5.0,5.0,8.2
6001540920807,15.5,10.5,2.5
6001540961015,8.5,5.0,11.5
6001540961152,9.5,9.5,18.0
6001540980191,5.5,4.5,18.0
6001574105027,12.2,8.2,3.0
6001574105119,12.3,8.2,1.2
6001574208025,12.2,8.2,3.0
6001574301023,9.5,1.5,13.5
6001574301122,13.5,9.5,1.5
6001574305120,8.2,1.5,12.2
6001574305328,12.2,8.2,1.5
6001574308022,12.3,8.2,1.5
6001574331129,13.5,9.5,1.5
6001574401020,13.5,9.5,1.7
6001574405028,12.2,8.2,2.0
6001574711020,13.5,9.5,1.0
6001574711136,13.5,9.5,1.8
6001574711143,13.5,9.5,1.0
6001599023214,31.0,24.0,0.3
6001599031950,25.5,2.5,34.5
6001599035279,25.5,2.0,34.5
6001599044066,21.0,14.0,1.3
6001599044073,21.0,14.0,1.3
6001599049214,28.0,21.0,0.8
6001599051095,21.0,14.0,1.3
6001599051125,21.0,14.0,1.3
6001599053938,21.0,14.0,1.3
6001599055796,22.0,19.0,2.0
6001599055918,21.0,14.0,2.0
6001599055925,21.0,14.0,2.0
6001599055932,21.0,14.0,2.0
6001599055970,22.0,19.0,2.0
6001599055987,21.5,18.5,2.5
6001599056038,38.0,2.0,43.5
6001599056076,30.0,7.5,32.0
6001599056090,32.0,27.0,7.0
6001599056106,32.0,28.0,7.0
6001599056120,32.0,28.0,7.0
6001599059145,15.5,2.0,21.0
6001599061896,28.5,21.0,0.3
6001599061933,28.5,21.0,0.5
6001599063296,21.0,14.0,1.3
6001599063302,21.0,14.0,1.3
6001599063319,21.0,14.0,1.3
6001599063333,23.0,6.0,7.0
6001599063517,28.0,17.0,1.0
6001599063524,28.0,17.0,1.0
6001599063548,28.0,17.0,1.0
6001599064699,21.8,14.3,2.0
6001599064712,21.0,14.5,2.0
6001599064767,29.0,22.0,2.5
6001599064897,21.0,14.3,2.0
6001599064910,60.0,42.0,0.5
6001599065283,21.0,16.0,2.5
6001599065290,21.0,14.5,2.0
6001599065696,11.0,7.2,0.8
6001599065733,11.0,7.2,0.8
6001599065764,21.0,13.6,1.0
6001599065962,21.5,15.0,2.5
6001599330503,24.0,7.3,46.0
6001606010169,11.5,11.5,5.5
6001606010190,12.0,6.0,18.0
6001606010749,16.0,10.5,26.0
6001606010763,17.0,9.0,27.0
6001606010879,12.5,7.0,17.0
6001606010923,6.5,6.5,21.5
6001606010930,10.0,10.0,10.5
6001606010985,11.0,6.0,1.5
6001691002537,30.0,22.0,0.4
6001691002957,21.5,15.0,0.5
6001704000161,9.0,1.5,12.0
6001704002455,16.0,14.5,1.0
6001704007443,14.0,10.0,1.5
6001704008051,15.0,12.5,1.0
6001704010061,16.0,12.2,1.0
6001704010108,16.0,12.0,3.0
6001704010160,12.0,2.5,15.0
6001704010184,16.0,12.0,2.0
6001704011709,15.0,12.0,1.0
6001743000238,12.5,3.0,21.5
6001743000283,19.7,10.9,3.0
6001743000344,6.0,6.0,65.0
6001743000382,11.5,10.5,4.0
6001743001501,24.0,11.0,3.0
6001743005202,19.7,11.0,3.5
6001743029246,23.5,13.0,3.0
6001743066647,9.5,9.5,10.0
6001743068504,6.0,96.0,6.5
6001743069501,6.0,6.0,7.0
6001743070507,6.0,6.0,6.5
6001743071504,6.0,6.0,6.5
6001743072051,6.0,6.0,6.5
6001743076509,6.0,6.0,6.5
6001773022019,6.8,6.8,19.5
6001807132752,28.0,23.0,0.1
6001807132769,28.0,22.8,0.1
6001807132776,28.0,22.5,0.1
6001807132783,28.0,23.0,0.1
6001807132790,28.0,23.0,0.1
6001807132806,28.0,23.0,0.1
6001807132837,28.8,23.0,0.1
6001807132844,28.0,23.0,0.1
6001807132851,27.0,23.0,0.1
6001807182184,5.5,5.5,30.0
6001807182191,30.0,6.0,6.0
6001807182214,30.0,6.0,6.0
6001811010022,15.0,10.0,5.0
6001811700060,37.0,5.0,0.3
6001811700077,6.0,2.0,7.0
6001811700282,18.5,8.5,0.5
6001811700473,26.0,8.0,1.0
6001811700558,21.2,8.0,2.0
6001811700602,21.3,8.0,2.0
6001811700619,21.2,8.0,2.0
6001811701135,21.0,10.5,1.5
6001811701142,21.0,10.5,1.5
6001811701333,13.0,9.0,0.2
6001811701340,13.0,9.5,2.0
6001811701623,14.5,7.5,1.5
6001811701647,16.0,7.0,1.5
6001811701654,16.0,7.0,1.5
6001811701746,21.0,10.5,1.5
6001811702347,22.5,14.5,3.0
6001811702460,15.0,12.0,1.0
6001811702514,21.5,8.0,2.0
6001811702736,21.0,15.5,1.5
6001811703214,20.5,8.0,2.0
6001811703375,21.5,8.0,1.5
6001811703412,16.3,8.0,0.3
6001811703429,16.3,8.0,0.3
6001811703849,21.2,8.5,2.0
6001811704013,21.5,8.0,2.0
6001811704068,21.2,8.0,2.0
6001811704075,21.5,8.0,2.0
6001811704129,21.0,11.0,1.5
6001811704150,21.0,11.0,0.5
6001811704174,21.5,8.0,0.8
6001811704181,21.5,10.5,1.0
6001811704549,21.5,8.5,2.0
6001811704556,20.0,14.0,3.0
6001811704587,18.0,7.5,2.0
6001811704594,21.0,11.0,1.5
6001811704600,21.0,10.5,1.5
6001811704778,30.5,23.5,1.5
6001811704839,21.2,10.5,2.0
6001811704846,21.3,11.0,2.0
6001811704860,33.2,24.0,0.3
6001811704891,32.0,24.0,4.0
6001811704907,23.5,10.5,2.5
6001811704921,26.0,8.0,1.5
6001811705010,30.0,21.5,1.5
6001811705065,19.5,10.5,2.0
6001811705119,6.0,2.5,8.0
6001811705126,6.0,2.5,8.0
6001811705157,8.0,6.5,2.0
6001811705188,8.0,6.5,2.0
6001811705195,13.0,1.5,20.5
6001811705249,18.0,14.0,5.0
6001811705560,21.1,10.5,1.5
6001811705577,21.2,8.0,2.0
6001811705706,22.0,12.0,2.0
6001811705805,24.0,17.0,3.5
6001811706253,26.0,9.0,1.5
6001811706284,47.0,35.0,15.0
6001811706369,9.3,3.0,17.0
6001811706376,14.0,10.5,2.0
6001811706383,19.0,12.5,1.1
6001811706390,15.0,14.0,2.0
6001811706413,20.5,8.5,9.0
6001811706505,23.5,10.5,3.0
6001811706512,15.5,1.5,12.0
6001811706536,11.5,11.0,1.0
6001811706543,21.5,8.0,1.0
6001811706550,21.0,8.0,1.0
6001830000882,31.5,23.5,0.2
6001830000912,15.0,11.5,1.0
6001830000929,23.5,17.0,1.0
6001830013981,31.0,22.5,0.2
6001830015466,31.5,26.0,4.0
6001830015770,31.0,22.6,0.2
6001830019952,25.0,5.0,31.5
6001830019983,25.0,5.0,31.5
6001830024291,25.0,5.0,31.5
6001830024307,25.0,5.0,31.5
6001830081034,21.0,7.0,7.0
6001830082178,32.7,23.5,0.5
6001830082208,33.0,3.5,0.5
6001830098032,31.0,22.5,0.2
6001830098056,31.0,22.5,0.2
6001830098117,31.3,22.6,0.2
6001831002335,23.5,6.5,1.5
6001851005699,17.0,4.0,13.5
6001851005743,29.0,6.0,0.5
6001851005859,4.5,4.5,6.5
6001851005866,5.0,5.0,6.5
6001851005873,5.0,5.0,7.0
6001851005880,5.0,5.0,7.0
6001851005897,5.5,5.5,7.0
6001851005903,5.5,5.5,7.0
6001851007099,23.0,18.0,2.0
6001851008539,8.0,8.0,2.5
6001851031841,15.0,11.0,1.0
6001851031858,15.0,10.0,1.5
6001851032237,15.0,10.5,1.0
6001851032596,15.0,10.5,1.5
6001851050415,4.5,4.5,2.5
6001851065013,30.0,13.5,0.5
6001851072325,10.0,3.5,3.5
6001851074053,32.0,26.0,2.0
6001851089101,15.5,10.0,1.5
6001851089217,23.0,8.0,3.5
6001851095041,7.0,7.0,4.5
6001851095195,15.0,10.5,1.0
6001851119341,19.5,11.5,1.5
6001851121290,4.5,4.5,2.5
6001851122730,10.0,10.0,1.5
6001851125984,23.0,18.0,2.0
6001851126004,32.0,26.0,2.0
6001877041046,7.5,2.0,20.5
6001878000264,22.5,7.0,12.5
6001878000288,24.0,18.0,28.5
6001878000301,6.5,5.5,17.5
6001878000455,11.0,5.0,17.5
6001878000462,17.5,4.0,31.0
6001878000509,26.5,17.5,2.5
6001878000516,17.0,8.0,30.0
6001878000554,10.5,10.5,9.0
6001878000639,24.0,12.5,28.0
6001878000707,9.0,5.0,20.5
6001878000820,19.5,9.5,27.0
6001878000851,6.5,6.5,19.5
6001878000868,5.2,5.2,10.3
6001878000882,13.5,3.4,17.5
6001878000905,13.0,5.0,18.5
6001878000943,5.0,5.0,23.0
6001878000974,12.5,6.0,27.5
6001878001124,10.0,4.5,19.0
6001878001148,5.7,5.7,24.5
6001878001186,5.2,5.2,23.0
6001878001193,5.2,5.2,23.0
6001878001209,5.2,5.2,23.0
6001878001223,11.0,6.2,19.5
6001878001230,9.0,5.0,24.5
6001878001384,5.0,5.0,15.0
6001878001445,10.0,4.5,21.0
6001878001452,8.2,4.0,20.5
6001878001513,8.0,6.5,20.5
6001878001520,12.5,12.5,4.0
6001878001537,12.0,12.0,5.5
6001878001896,5.2,5.2,33.0
6001878002008,26.0,26.0,21.3
6001878002022,18.5,8.5,4.0
6001878002268,9.0,5.5,23.5
6001878002275,8.7,5.3,23.5
6001878002299,6.5,6.5,24.0
6001878002305,7.7,4.3,23.0
6001878002312,8.0,4.0,23.3
6001878002329,7.5,4.5,23.0
6001878002343,8.0,4.0,23.5
6001878002350,7.5,4.2,23.2
6001878002367,6.5,6.5,24.0
6001878002749,18.0,8.5,2.5
6001878002756,9.0,6.5,24.5
6001878002763,45.0,7.0,10.5
6001878002961,5.2,5.2,23.0
6001878002978,6.5,6.5,34.0
6001878002992,6.5,6.5,34.3
6001878003036,9.5,5.5,33.0
6001878003043,11.5,7.0,26.0
6001878003050,11.0,10.5,27.0
6001878003128,8.5,5.0,20.0
6001878003203,8.0,6.5,24.5
6001878003272,17.5,13.5,24.5
6001878003296,16.0,5.5,16.0
6001878003333,14.5,9.5,1.5
6001878003463,14.5,9.2,26.2
6001878003555,22.5,19.0,7.0
6001878003609,5.2,5.2,23.0
6001878003623,4.3,4.3,23.5
6001878003630,4.3,4.3,23.5
6001878003647,4.5,4.5,23.5
6001878003654,10.0,6.0,23.0
6001878003678,10.0,6.0,23.0
6001878003746,12.0,5.8,28.0
6001878003944,18.0,10.0,2.0
6001878004064,20.5,9.0,18.5
6001878004132,6.5,6.5,20.0
6001878004149,6.5,6.5,19.5
6001878004156,8.0,4.0,23.5
6001878004200,27.0,8.0,7.0
6001878004491,38.0,24.5,6.0
6001878004606,18.5,8.0,4.0
6001878004613,18.5,8.5,3.5
6001878004620,18.5,8.5,4.0
6001878004637,18.5,8.5,3.5
6001878004644,5.2,5.2,20.0
6001878004651,5.2,5.2,19.8
6001878004668,5.2,5.2,20.0
6001878004675,5.0,5.0,19.8
6001878004699,5.0,5.0,20.0
6001878005030,6.5,6.5,14.0
6001878005054,37.5,5.5,32.5
6001878005184,41.0,17.0,3.0
6001878005221,16.0,5.2,20.0
6001878005276,16.0,15.5,28.5
6001878005283,20.0,9.0,28.5
6001878005290,19.0,11.0,22.0
6001878005306,21.0,12.0,25.0
6001878005917,13.0,6.5,14.2
6001878005955,18.5,8.0,4.0
6001878006303,9.0,5.5,20.5
6001878006310,6.5,6.5,25.7
6001878006396,6.5,6.5,26.0
6001878006488,19.0,7.5,0.2
6001878006556,6.0,6.0,21.5
6001878006662,18.5,8.5,3.5
6001878006754,12.2,9.0,24.5
6001878007126,20.0,12.0,5.0
6001878007140,14.3,9.3,1.5
6001878007157,14.0,9.5,1.0
6001878007430,4.5,4.5,23.5
6001878007454,6.5,6.5,24.0
6001878007690,5.2,5.2,20.0
6001878007706,19.0,10.0,3.5
6001878007737,11.0,8.0,28.5
6001878007928,19.0,14.0,3.0
6001878008314,19.0,12.0,20.5
6001878008352,6.0,6.0,27.0
6001878008604,9.0,9.0,11.0
6001878008611,8.5,4.7,19.0
6001878008628,9.0,5.0,19.0
6001878008635,9.0,5.0,19.0
6001878008703,5.5,5.5,12.5
6001878008857,7.0,7.0,20.5
6001878008864,7.2,7.2,20.7
6001878009199,7.5,7.0,6.5
6001878009205,7.5,7.0,6.5
6001878009212,7.5,7.0,6.5
6001878009229,5.8,5.8,24.3
6001878010027,12.0,8.0,27.5
6001878010034,11.5,7.5,27.5
6001878010249,7.0,3.0,14.0
6001878010553,77.5,45.0,3.0
6001878011048,16.0,9.5,0.5
6001878011420,17.5,9.0,3.0
6001878011475,24.0,18.3,3.0
6001878011482,23.0,18.0,2.5
6001878011499,24.0,18.5,3.0
6001878011505,18.0,5.0,22.0
6001878011512,23.0,19.0,3.0
6001878011932,15.0,6.5,0.2
6001878011949,22.5,10.5,0.5
6001878011987,7.5,7.0,6.3
6001878012441,9.0,6.5,24.0
6001878012458,9.0,7.0,24.8
6001878012526,18.0,8.0,3.0
6001899000458,20.5,15.0,25.5
6001926001205,43.0,27.5,0.2
6002024050010,26.0,6.0,4.0
6002024050348,6.0,4.5,25.0
6002214030006,7.5,7.0,0.5
6002214030044,18.5,11.0,1.1
6002214030051,21.0,13.0,0.3
6002214030075,16.5,7.5,1.0
6002214030099,29.0,12.5,0.2
6002214030112,21.0,9.0,0.2
6002214030211,10.0,0.5,22.0
6002214032338,26.0,14.0,0.1
6002214050936,31.0,30.0,1.0
6002214052145,31.0,30.5,0.2
6002242014771,28.0,21.0,0.3
6002242014788,28.0,21.0,0.3
6002242014795,28.0,21.0,0.7
6002242014818,28.0,21.0,2.0
6002242019233,38.0,23.0,4.0
6002242021441,30.0,21.0,0.5
6002242052674,33.5,21.0,1.5
6002305007665,37.0,35.5,1.2
6002305019989,5.0,5.0,19.0
60023063,12.0,3.5,2.0
6002324000913,32.0,25.5,4.0
6002324003877,32.0,25.5,5.0
6002324003884,32.0,25.5,4.0
60024817,7.0,1.0,2.0
60024824,6.8,1.0,2.0
6002503015295,20.0,6.0,16.0
6002553001842,20.0,19.0,2.0
6002553001859,20.0,19.0,3.0
6002553001880,20.0,20.0,2.0
6002553002665,21.0,15.5,3.0
6002553003754,25.0,20.0,4.0
6002553003792,25.0,20.0,2.5
6002553004683,20.0,20.0,2.0
6002553005468,26.0,19.0,3.0
6002553005673,28.0,19.0,5.0
6002553005789,23.0,18.0,2.5
6002553005826,23.0,20.0,4.0
6002553005925,20.0,20.0,2.0
6002553006007,26.5,19.0,4.0
6002553006137,25.0,19.0,4.0
6002553006380,20.0,19.0,2.0
6002553006441,20.0,20.0,1.0
6002553006465,20.0,20.0,2.0
6002553006502,23.0,20.0,3.0
6002553006540,24.0,19.0,2.5
6002553006861,26.0,19.0,3.0
6002553006885,20.0,20.0,2.0
6002553006908,21.5,15.5,3.0
6002553006946,19.0,8.0,23.0
6002553007004,20.0,19.0,1.0
6002553007028,20.0,19.0,1.0
6002553007165,20.0,19.0,2.0
6002553007202,20.0,19.0,3.0
6002553007899,17.5,14.0,10.0
6002553007912,17.5,14.0,10.0
6002580007312,7.0,5.0,14.8
6002580007329,17.2,11.5,6.5
6002580020243,33.0,17.0,3.0
6002689011357,28.0,10.0,4.0
6002795000306,15.5,12.5,6.0
6002795020205,22.0,19.0,24.0
6002795027662,17.0,11.7,2.0
6002795028355,7.5,7.5,4.0
6002795038002,9.5,9.5,4.0
6002795039412,28.0,9.5,22.0
6002795089707,12.0,10.0,17.0
6002795089714,14.0,16.0,16.0
6002795089769,16.0,13.0,13.0
6002795093834,7.5,7.5,3.0
6002795093841,7.5,7.5,4.0
6002795093858,7.5,7.5,4.0
6002795093865,7.5,7.5,4.0
6002795093872,9.0,7.5,3.0
6002844000110,26.5,13.5,5.5
6002844000127,16.0,8.5,2.0
6002844000134,16.0,8.7,2.0
6002844000158,16.0,8.5,3.0
6002844000165,18.5,13.5,3.5
6002844000189,28.0,21.0,5.0
6002844000196,25.0,6.0,33.0
6002844000318,60.0,10.0,22.0
6002844000400,23.5,9.0,5.0
6002844000417,26.5,10.5,2.0
6002844000516,22.5,10.5,6.5
6002844000547,24.0,8.0,5.0
6002844000929,21.0,15.0,7.0
6002844000936,22.5,14.5,6.0
6002844001285,24.0,4.5,4.0
6002844001988,20.0,8.0,3.0
6002844001995,20.0,8.0,2.5
6002844002008,21.0,13.0,3.0
6002844002145,13.0,5.0,18.0
6002844002152,18.5,13.5,5.0
6002844002947,27.0,27.0,10.0
6002844003012,8.0,6.5,18.0
6002844003029,8.0,6.5,18.0
6002844003777,16.0,9.0,2.0
6002844003784,16.0,8.5,2.0
6002844003814,20.0,13.0,2.0
6002844003821,27.0,19.0,3.0
6002844003845,21.0,13.5,1.5
6002844003883,26.0,19.5,4.5
6002844003999,20.0,8.0,1.8
6002844004439,26.0,19.0,3.0
6002844004859,20.0,8.0,4.0
6002844005597,16.5,8.5,26002844000158.0
6002844005603,16.0,8.5,2.0
6002844005733,19.0,12.5,5.0
6002844005757,27.0,20.0,2.0
6002844005764,26.0,19.5,3.0
6002844007089,23.5,17.0,4.5
6002844007096,19.5,16.0,4.0
6002844007119,23.5,15.5,4.5
6002844007126,20.0,16.0,4.0
6002844007140,22.0,20.0,4.0
6002844007157,24.0,20.0,4.0
6002844009052,28.5,17.5,8.5
6002844009229,24.5,5.0,30.5
6002844009243,30.5,24.5,8.5
6002844009564,24.0,14.0,6.5
6002844009571,24.0,14.0,5.0
6002844009601,18.5,9.5,3.0
6002844009694,26.0,24.0,3.0
6002844030971,46.5,7.5,4.3
6002844031206,13.0,4.5,18.5
6002844031855,10.5,7.0,22.0
6002844032128,6.0,6.0,10.5
6002844032135,9.5,6.0,46.0
6002844032272,21.5,12.0,7.0
6002844032357,18.5,10.0,4.5
6002844032456,22.0,13.0,6.0
6002844032890,17.0,6.5,43.0
6002844032906,29.0,24.5,6.0
6002844033330,9.0,6.5,15.0
6002844033361,57.0,17.0,4.5
6002844034085,20.5,14.0,4.5
6002844035051,36.0,15.0,7.0
6002844035587,12.0,7.0,20.0
6002844035594,31.0,12.5,6.5
6002844039646,39.0,19.0,5.0
6002844041984,13.0,4.0,18.0
6002844043308,14.0,9.0,4.0
6002844044558,26.0,10.0,2.0
6002844044671,24.0,14.5,4.0
6002844044701,24.0,17.5,3.0
6002844044718,23.0,16.0,5.0
6002844045807,26.5,10.5,1.5
6002844045821,26.0,10.5,2.0
6002844045838,26.0,10.0,2.0
6002844045975,26.0,11.0,1.5
6002844047696,12.0,9.0,1.0
6002844047788,12.0,9.0,2.5
6002844048105,19.0,8.0,3.0
6002844048686,22.0,12.0,4.0
6002844049850,22.0,11.0,5.5
6002844051068,5.2,5.0,6.0
6002844051341,25.5,24.5,7.5
6002844053000,22.0,20.5,4.5
6002844053031,20.0,16.0,4.5
6002844053079,22.0,18.0,3.5
6002844055936,58.5,13.5,5.0
6002844056360,22.0,18.0,4.0
6002844057428,17.5,10.0,5.0
6002844057466,17.5,10.0,5.5
6002844058098,6.5,6.5,15.5
6002844058586,9.5,6.0,56.5
6002844059217,28.5,14.0,5.0
6002844059224,28.0,14.0,6.0
6002844060015,23.0,7.0,24.0
6002844060022,26.0,7.0,26.0
6002844060077,28.0,8.0,30.0
6002844060138,30.0,8.0,32.0
6002844060152,24.0,8.0,22.0
6002844060169,23.0,6.0,22.0
6002844060299,24.5,10.0,2.5
6002844061319,10.0,5.5,17.5
6002844061357,11.0,6.0,20.0
6002844061371,11.0,6.5,20.0
6002844061388,11.0,6.5,20.0
6002844061449,10.0,5.0,20.0
6002844061517,10.0,5.0,17.5
6002844061975,21.0,12.0,5.5
6002844062835,7.0,7.0,13.0
6002844063627,5.2,5.2,11.0
6002844063641,5.3,5.3,11.0
6002844063665,5.5,5.2,10.0
6002844063757,14.0,7.0,39.0
6002844063931,11.0,11.0,13.5
6002844064617,5.5,5.5,9.0
6002844064624,5.4,5.2,8.7
6002844065232,6.0,6.0,14.0
6002844065805,6.0,6.0,13.5
6002844065812,6.0,6.0,14.0
6002844065836,12.5,4.5,14.0
6002844065867,12.2,4.5,14.5
6002844066390,12.0,5.0,38.0
6002844066406,12.0,4.5,36.0
6002844066420,32.0,12.5,7.0
6002844066734,18.0,3.5,17.0
6002844067205,66.0,21.0,2.5
6002844067311,19.0,10.5,5.0
6002844068073,30.0,21.0,6.0
6002844068097,30.0,21.0,5.5
6002844068110,20.0,6.0,31.0
6002844068165,21.0,6.0,30.0
6002844068172,30.0,21.0,6.0
6002844068196,30.0,21.0,5.5
6002844069179,25.3,3.0,19.3
6002844079703,7.5,12.0,6.0
6002844081621,4.5,4.5,11.5
6002844081645,4.7,4.7,9.0
6002844081669,4.0,4.0,13.5
6002844081676,4.0,4.0,13.5
6002844081683,3.8,3.8,13.0
6002844081690,4.0,4.0,13.5
6002844081768,25.5,19.0,3.5
6002844081782,64.5,19.0,3.0
6002844081850,35.0,13.5,6.0
6002844083663,6.5,6.5,11.2
6002844083670,6.5,6.5,14.5
6002866000020,8.5,3.5,8.5
6002866000167,8.0,3.5,8.0
6002866000396,8.0,5.5,8.0
6002866001034,10.5,6.0,6.0
6002866001041,10.5,6.0,6.0
6002866001058,8.0,3.5,8.0
6002866001065,8.0,3.5,8.0
6002866001072,8.0,3.5,8.0
6002866001089,80.0,3.5,8.0
6002866001096,8.5,3.5,8.5
6002866001119,8.0,3.5,8.0
6002866001126,8.0,3.5,8.0
6002866001133,8.0,3.5,8.0
6002866001140,8.3,3.5,8.3
6002866001157,8.3,3.5,8.3
6002866001164,8.5,3.5,8.5
6002866001263,8.0,3.5,8.0
6002866001355,37.5,8.0,0.2
6002866001379,37.0,9.0,0.3
6002866001386,37.0,9.0,0.3
6002866001430,37.5,8.0,0.2
6002866001461,37.5,8.0,0.2
6002866001690,8.8,3.5,8.3
6002866001737,20.0,5.0,0.2
6002866001928,4.0,2.0,4.0
6002866002079,8.0,5.5,8.0
6002866002086,8.0,3.5,8.0
6002866002239,21.0,11.8,0.3
6002866002536,8.0,3.5,8.0
6002866002543,8.0,3.5,8.0
6002866002550,8.3,8.3,3.5
6002866002604,8.3,3.5,8.3
6002866003113,33.0,22.0,0.3
6002866003601,30.0,21.0,0.6
6002866003755,8.3,3.5,8.3
6002866003762,8.0,3.5,8.0
6002866003779,8.0,3.5,8.0
6002866003786,8.0,3.5,8.0
6002866003885,8.3,3.5,8.3
6002866003892,8.0,3.5,8.0
6002866003908,8.3,3.5,8.3
6002866003939,8.0,3.5,8.0
6002866003946,8.3,3.5,8.3
6002866003953,8.0,3.5,8.0
6002866003960,8.0,3.5,8.0
6002866003977,8.0,3.5,8.0
6002866003984,8.0,3.5,8.0
6002866003991,8.0,3.5,8.0
6002866004011,8.0,3.5,8.0
6002866004035,8.0,5.5,8.0
6002866004042,8.0,5.5,8.0
6002866004059,8.0,5.5,8.0
6002866004066,8.0,5.5,8.0
6002866004073,8.0,5.5,8.0
6002866004097,8.0,5.5,8.0
6002866004103,8.0,5.5,8.0
6002866004110,8.0,5.5,8.0
6002866004127,8.0,5.5,8.0
6002866004134,8.0,5.5,8.0
6002866004141,8.0,5.5,8.0
6002866004158,8.0,5.5,8.0
6002866004165,8.0,5.5,8.0
6002866004172,8.0,5.5,8.0
6002866004189,8.0,5.5,8.0
6002866004196,8.0,5.5,8.0
6002866004691,20.5,11.5,0.2
6002866004707,20.5,11.5,0.2
6002866004714,20.5,11.5,0.2
6002866004738,20.5,11.5,0.2
6002866004745,20.0,12.0,0.3
6002866004783,17.0,11.5,0.2
6002866004790,8.0,3.5,8.0
6002866004806,8.0,3.5,8.0
6002866004813,8.0,3.5,8.0
6002866004820,8.0,3.5,8.0
6002866004837,8.0,3.5,8.0
6002866004844,8.0,3.5,8.0
6002866004868,8.0,3.5,8.0
6002866004875,8.0,3.5,8.0
6002866004882,8.0,3.5,8.0
6002866004899,8.0,3.5,8.0
6002866004905,8.0,3.5,8.0
6002866004912,8.0,3.5,8.0
6002866004929,8.0,3.5,8.0
6002866004936,8.0,3.5,8.0
6002866004943,8.3,3.5,8.3
6002866004950,8.0,3.5,8.0
6002866004967,37.5,8.0,0.2
6002866005070,37.5,8.0,0.2
6002866005087,37.5,8.0,0.2
6002866005094,37.5,8.0,0.2
6002866005582,20.5,12.0,0.3
6002866005599,2.5,12.0,0.2
6002866005605,20.5,11.6,0.2
6002866005612,20.5,12.0,0.3
6002866005629,22.0,12.5,0.1
6002866005667,21.0,11.5,0.1
6002866005674,21.0,11.5,0.1
6002866006008,37.0,9.0,0.3
6002866006015,37.0,9.0,0.3
6002866006237,33.0,22.0,0.5
6002866008644,21.0,11.5,0.1
6002866010357,21.0,0.5,29.5
6002866010579,18.5,15.5,0.2
6002866010586,18.5,15.7,0.3
6002866010593,18.5,15.5,0.2
6002866010623,18.5,15.5,0.3
6002866010784,18.5,15.5,0.3
6002866010791,19.0,16.0,0.26002866027461
6002866010869,21.0,11.5,0.1
6002866011514,18.5,15.3,0.3
6002866011538,19.2,15.5,0.3
6002866011545,18.5,15.5,0.3
6002866011866,21.5,5.5,0.2
6002866011873,21.5,5.0,0.3
6002866011958,22.0,5.0,0.2
6002866012030,21.5,17.0,0.5
6002866012078,21.0,12.0,0.1
6002866012184,37.5,8.0,0.2
6002866012221,37.5,8.0,0.5
6002866012238,37.5,8.0,0.5
6002866012245,37.5,8.0,0.5
6002866012252,37.0,9.0,0.3
6002866012269,37.5,8.0,0.5
6002866012764,35.0,22.5,0.2
6002866013198,21.0,11.5,0.1
6002866013464,20.5,12.0,0.3
6002866013471,20.5,12.0,0.3
6002866013488,21.0,11.5,0.1
6002866013617,19.0,13.7,0.3
6002866013662,35.0,22.0,0.3
6002866013730,33.0,22.0,0.3
6002866015666,13.5,15.5,1.5
6002866016052,35.0,22.0,0.3
6002866016502,28.5,11.0,0.5
6002866017806,20.3,11.0,0.2
6002866017813,20.3,11.0,0.2
6002866017820,20.3,11.0,0.2
6002866017837,20.0,11.5,0.2
6002866017844,20.3,11.0,0.2
6002866019138,21.2,15.5,5.5
6002866020455,10.5,5.5,0.1
6002866020462,10.5,5.5,0.1
6002866020479,10.5,5.5,0.1
6002866020493,10.5,5.5,0.1
6002866020509,10.5,5.5,0.1
6002866020516,10.5,5.5,0.1
6002866020523,10.5,5.5,0.1
6002866020530,10.5,5.5,0.1
6002866020547,10.5,5.5,0.1
6002866020554,9.0,5.5,0.1
6002866020561,10.5,5.5,0.1
6002866020578,10.5,5.5,0.1
6002866020592,10.5,5.5,0.1
6002866020608,10.5,5.5,0.1
6002866020615,10.5,5.5,0.1
6002866020622,10.5,5.5,0.1
6002866020639,10.5,5.5,0.1
6002866020646,9.0,5.5,0.1
6002866020653,10.5,5.5,0.1
6002866020660,10.5,5.5,0.1
6002866020677,10.5,5.5,0.1
6002866020684,10.5,5.5,0.1
6002866020691,10.5,5.5,0.1
6002866020721,9.0,5.0,0.1
6002866021247,19.5,5.0,0.1
6002866022510,21.5,9.0,1.0
6002866022541,140.0,5.0,21.5
6002866022558,14.0,5.0,21.5
6002866022565,14.0,5.0,21.5
6002866022572,14.0,5.0,21.0
